Scott,2012-2013,1770326,75.51,69.46
Shenandoah,2012-2013,4330380,101.15,93.04
Smyth,2012-2013,2663036,82.93,76.28
Southampton,2012-2013,2876447,154.00,141.66
Spotsylvania,2012-2013,18303681,146.99,135.21
Stafford,2012-2013,13419206,101.11,93.01
Surry,2012-2013,1016822,146.79,135.03
Sussex,2012-2013,2000005,164.76,151.56
Tazewell,2012-2013,3447651,77.14,70.96
Warren,2012-2013,2268999,59.59,54.81
Washington,2012-2013,5220110,94.09,86.55
Westmoreland,2012-2013,2151298,121.52,111.78
Wise,2012-2013,3053843,74.86,68.86
Wythe,2012-2013,2663114,90.08,82.86
York,2012-2013,7000548,105.39,96.94
Alexandria,2011-2012,9090412,63.36,84.65
Bedford,2011-2012,532542,86.78,115.92
Bristol,2011-2012,637858,35.88,47.93
BuenaVista,2011-2012,349755,50.83,67.90
Charlottesville,2011-2012,2509327,56.43,75.38
Chesapeake,2011-2012,25739374,113.94,152.22
ColonialHeights,2011-2012,778502,44.34,59.24
Covington,2011-2012,320702,52.64,70.33
Danville,2011-2012,2331655,53.81,71.88
Emporia,2011-2012,779583,131.11,175.15
Fairfax,2011-2012,2047909,89.56,119.65
FallsChurch,2011-2012,1063268,84.61,113.03
Franklin,2011-2012,584581,67.35,89.97
Fredericksburg,2011-2012,1400036,54.94,73.39
Galax,2011-2012,410888,57.67,77.04
Hampton,2011-2012,9811510,71.42,95.41
Harrisonburg,2011-2012,2748056,54.90,73.34
Hopewell,2011-2012,1050111,46.10,61.59
Lexington,2011-2012,-1,-1,-1
Lynchburg,2011-2012,5308933,69.45,92.77
Manassas,2011-2012,3609039,92.40,123.43
ManassasPark,2011-2012,1828617,125.76,168.01
Martinsville,2011-2012,898948,64.66,86.38
NewportNews,2011-2012,23322315,128.83,172.11
Norfolk,2011-2012,10638617,43.60,58.25
Norton,2011-2012,194445,47.44,63.37
Petersburg,2011-2012,2303542,69.91,93.40
Poquoson,2011-2012,819545,66.96,89.45
Portsmouth,2011-2012,6991105,72.55,96.91
Radford,2011-2012,364971,22.08,29.49
Richmond,2011-2012,13603147,65.96,88.11
Roanoke,2011-2012,9969823,102.56,137.02
Salem,2011-2012,1405695,56.30,75.21
Staunton,2011-2012,951134,39.27,52.46
Suffolk,2011-2012,8693089,101.45,135.52
VirginiaBeach,2011-2012,29646846,67.19,89.76
Waynesboro,2011-2012,980442,46.47,62.08
Williamsburg,2011-2012,620932,43.56,58.19
Winchester,2011-2012,1598438,61.09,81.61
Accomack,2011-2012,2950662,88.52,84.12
Albemarle,2011-2012,8930848,88.62,84.21
Alleghany,2011-2012,1891198,116.88,111.08
Amelia,2011-2012,1377456,107.27,101.94
Amherst,2011-2012,2948286,90.73,86.22
Appomattox,2011-2012,1301374,86.64,82.33
Arlington,2011-2012,15044273,70.18,66.69
Augusta,2011-2012,6030275,81.72,77.66
Bath,2011-2012,799045,166.57,158.30
Bedford,2011-2012,6229859,89.79,85.33
Bland,2011-2012,564384,83.64,79.48
Botetourt,2011-2012,3283842,98.32,93.44
Brunswick,2011-2012,1925062,110.64,105.14
Buchanan,2011-2012,2961297,123.36,117.23
Buckingham,2011-2012,1956399,114.12,108.45
Campbell,2011-2012,4340804,79.27,75.33
Caroline,2011-2012,3384576,117.41,111.58
Carroll,2011-2012,2899902,97.48,92.64
CharlesCity,2011-2012,746640,102.42,97.33
Charlotte,2011-2012,1552809,123.58,117.44
Chesterfield,2011-2012,28735968,89.90,85.43
Clarke,2011-2012,1130500,79.55,75.60
Craig,2011-2012,448030,85.49,81.24
Culpeper,2011-2012,4287641,90.95,86.43
Cumberland,2011-2012,1359469,134.60,127.91
Dickenson,2011-2012,2152644,136.57,129.79
Dinwiddie,2011-2012,3064226,109.37,103.93
Essex,2011-2012,1280195,113.42,107.79
Fairfax,2011-2012,115505219,105.39,100.15
Fauquier,2011-2012,8284427,125.94,119.68
Floyd,2011-2012,1519168,98.11,93.24
Fluvanna,2011-2012,2360264,90.82,86.31
Franklin,2011-2012,6423467,114.09,108.43
Frederick,2011-2012,7826970,98.88,93.97
Giles,2011-2012,1219385,70.57,67.06
Gloucester,2011-2012,3801364,102.78,97.67
Goochland,2011-2012,2087828,95.98,91.21
Grayson,2011-2012,1451007,93.79,89.13
Greene,2011-2012,2409697,126.55,120.26
Greensville,2011-2012,760486,62.69,59.57
Halifax,2011-2012,4336251,119.84,113.89
Hanover,2011-2012,10551454,104.78,99.57
Henrico,2011-2012,26911493,86.60,82.30
Henry,2011-2012,5880262,109.16,103.74
Highland,2011-2012,211963,92.36,87.77
IsleofWight,2011-2012,3204550,90.38,85.89
JamesCity,2011-2012,7063865,102.56,97.47
King&Queen,2011-2012,968510,137.40,130.57
KingGeorge,2011-2012,2516592,107.86,102.50
KingWilliam,2011-2012,1481197,91.66,87.11
Lancaster,2011-2012,1271920,110.96,105.45
