Virginia Beach,2010-2011,95392935,217.80,131.44,Operation
Waynesboro,2010-2011,4618340,219.86,132.69,Operation
Williamsburg,2010-2011,874911,62.19,37.53,Operation
Winchester,2010-2011,2409397,91.95,55.49,Operation
Accomack,2010-2011,4844916,146.09,92.64,Operation
Albemarle,2010-2011,13964149,141.09,89.47,Operation
Alleghany,2010-2011,3315013,204.00,129.36,Operation
Amelia,2010-2011,1534616,120.93,76.68,Operation
Amherst,2010-2011,5042179,155.85,98.83,Operation
Appomattox,2010-2011,2298603,153.52,97.35,Operation
Arlington,2010-2011,30575308,147.26,93.38,Operation
Augusta,2010-2011,9624765,130.51,82.76,Operation
Bath,2010-2011,1263662,267.10,169.37,Operation
Bedford,2010-2011,10083931,146.83,93.11,Operation
Bland,2010-2011,759111,111.24,70.54,Operation
Botetourt,2010-2011,5590794,168.66,106.95,Operation
Brunswick,2010-2011,2581993,148.10,93.91,Operation
Buchanan,2010-2011,4608858,191.25,121.28,Operation
Buckingham,2010-2011,1943693,113.36,71.88,Operation
Campbell,2010-2011,7932948,144.65,91.73,Operation
Caroline,2010-2011,3388380,118.70,75.27,Operation
Carroll,2010-2011,3902563,129.90,82.37,Operation
Charles City,2010-2011,1269076,174.90,110.91,Operation
Charlotte,2010-2011,1978090,157.17,99.66,Operation
Chesterfield,2010-2011,51399665,162.54,103.07,Operation
Clarke,2010-2011,1957251,139.46,88.44,Operation
Craig,2010-2011,703159,135.48,85.91,Operation
Culpeper,2010-2011,6972809,149.35,94.70,Operation
Cumberland,2010-2011,1072328,106.68,67.65,Operation
Dickenson,2010-2011,2737671,172.15,109.16,Operation
Dinwiddie,2010-2011,5329640,190.34,120.70,Operation
Essex,2010-2011,1089210,97.68,61.94,Operation
Fairfax,2010-2011,182142604,168.38,106.77,Operation
Fauquier,2010-2011,11378845,174.51,110.66,Operation
Floyd,2010-2011,2107202,137.91,87.45,Operation
Fluvanna,2010-2011,3346208,130.25,82.59,Operation
Franklin,2010-2011,7307615,130.12,82.51,Operation
Frederick,2010-2011,12129666,154.90,98.23,Operation
Giles,2010-2011,2290273,132.49,84.02,Operation
Gloucester,2010-2011,6218105,168.70,106.98,Operation
Goochland,2010-2011,2257091,103.93,65.91,Operation
Grayson,2010-2011,2968759,191.13,121.20,Operation
Greene,2010-2011,2198064,119.44,75.74,Operation
Greensville,2010-2011,1416858,115.73,73.39,Operation
Halifax,2010-2011,5940391,163.91,103.94,Operation
Hanover,2010-2011,14565772,145.86,92.49,Operation
Henrico,2010-2011,41745189,136.01,86.24,Operation
Henry,2010-2011,8106388,149.70,94.93,Operation
Highland,,516900,222.71,141.22,Operation
Isle of Wight,2010-2011,5607495,158.99,100.82,Operation
James City,2010-2011,9775789,145.89,92.51,Operation
King and Queen,2010-2011,932266,134.24,85.12,Operation
King George,2010-2011,3535891,149.93,95.07,Operation
King William,2010-2011,1926455,120.89,76.66,Operation
Lancaster,2010-2011,1931984,169.61,107.55,Operation
