Mathews,2012-2013,8222121,925.60,68.75,Instruction
Mecklenburg,2012-2013,33194124,1031.74,76.64,Instruction
Middlesex,2012-2013,8556868,777.26,57.74,Instruction
Montgomery,2012-2013,71389888,746.55,55.45,Instruction
Nelson,2012-2013,16627906,1102.79,81.92,Instruction
New Kent,2012-2013,18238546,947.11,70.35,Instruction
Northampton,2012-2013,15352869,1234.05,91.67,Instruction
Northumberland,2012-2013,11576005,928.61,68.98,Instruction
Nottoway,2012-2013,15912137,1003.60,74.55,Instruction
Orange,2012-2013,35315002,1038.71,77.16,Instruction
Page,2012-2013,25444255,1050.76,78.05,Instruction
Patrick,2012-2013,18080872,967.36,71.86,Instruction
Pittsylvania,2012-2013,58292406,923.44,68.59,Instruction
Powhatan,2012-2013,32209688,1134.38,84.26,Instruction
Prince Edward,2012-2013,19325795,826.60,61.40,Instruction
Prince George,2012-2013,44563711,1240.81,92.17,Instruction
Prince William,2012-2013,662987000,1574.18,116.93,Instruction
Pulaski,2012-2013,32075168,927.05,68.86,Instruction
Rappahannock,2012-2013,8589752,1151.90,85.56,Instruction
Richmond,2012-2013,9669273,1037.81,77.09,Instruction
Roanoke,2012-2013,102224953,1096.18,81.42,Instruction
Rockbridge,2012-2013,22285757,1008.86,74.94,Instruction
Rockingham,2012-2013,90702505,1169.59,86.88,Instruction
Russell,2012-2013,28450533,984.79,73.15,Instruction
Scott,2012-2013,27059664,1154.18,85.73,Instruction
Shenandoah,2012-2013,46228838,1079.81,80.21,Instruction
Smyth,2012-2013,35046133,1091.37,81.07,Instruction
Southampton,2012-2013,19611881,1050.00,77.99,Instruction
Spotsylvania,2012-2013,176772286,1419.56,105.45,Instruction
Stafford,2012-2013,189972986,1431.39,106.32,Instruction
Surry,2012-2013,11293397,1630.34,121.10,Instruction
Sussex,2012-2013,12536998,1032.79,76.72,Instruction
Tazewell,2012-2013,43501791,973.30,72.30,Instruction
Warren,2012-2013,37227356,977.69,72.62,Instruction
Washington,2012-2013,56702296,1022.05,75.92,Instruction
Westmoreland,2012-2013,12361922,698.30,51.87,Instruction
Wise,2012-2013,46110393,1130.27,83.96,Instruction
Wythe,2012-2013,30227846,1022.45,75.95,Instruction
York,2012-2013,93067530,1401.03,104.07,Instruction
Alexandria,2011-2012,178365609,1243.28,99.87,Instruction
Bedford,2011-2012,4713950,768.12,61.70,Instruction
Bristol,2011-2012,19258559,1083.16,87.00,Instruction
Buena Vista,2011-2012,8308604,1207.47,96.99,Instruction
Charlottesville,2011-2012,53195234,1196.18,96.08,Instruction
Chesapeake,2011-2012,329073260,1456.73,117.01,Instruction
Colonial Heights,2011-2012,26553083,1512.48,121.49,Instruction
Covington,2011-2012,7939113,1303.20,104.68,Instruction
Danville,2011-2012,55137669,1272.45,102.21,Instruction
Emporia,2011-2012,7217209,1213.79,97.50,Instruction
Fairfax,2011-2012,31756723,1388.82,111.56,Instruction
Falls Church,2011-2012,26040879,2072.16,166.45,Instruction
Franklin,2011-2012,11279949,1299.53,104.38,Instruction
Fredericksburg,2011-2012,27529306,1080.26,86.77,Instruction
Galax,2011-2012,9374387,1315.70,105.68,Instruction
Hampton,2011-2012,172228823,1253.74,100.71,Instruction
Harrisonburg,2011-2012,45302561,905.02,72.70,Instruction
Hopewell,2011-2012,33620788,1475.96,118.56,Instruction
Lexington,2011-2012,4682696,650.65,52.26,Instruction
Lynchburg,2011-2012,70291704,919.47,73.86,Instruction
Manassas,2011-2012,66893802,1712.59,137.56,Instruction
Manassas Park,2011-2012,17784656,1223.15,98.25,Instruction
