Falls Church,2011-2012,2203660,175.35,245.31,Food Services
Franklin,2011-2012,1471883,169.57,237.22,Food Services
Fredericksburg,2011-2012,1532131,60.12,84.11,Food Services
Galax,2011-2012,1244115,174.61,244.28,Food Services
Hampton,2011-2012,10621957,77.32,108.17,Food Services
Harrisonburg,2011-2012,2700422,53.95,75.47,Food Services
Hopewell,2011-2012,2664366,116.97,163.63,Food Services
Lexington,2011-2012,167043,23.21,32.47,Food Services
Lynchburg,2011-2012,4381042,57.31,80.17,Food Services
Manassas,2011-2012,2999431,76.79,107.43,Food Services
Manassas Park,2011-2012,3348351,230.29,322.16,Food Services
Martinsville,2011-2012,1377471,99.08,138.62,Food Services
Newport News,2011-2012,14189832,78.39,109.66,Food Services
Norfolk,2011-2012,28487569,116.76,163.34,Food Services
Norton,2011-2012,318975,77.82,108.86,Food Services
Petersburg,2011-2012,2219745,67.37,94.25,Food Services
Poquoson,2011-2012,1698843,138.79,194.17,Food Services
Portsmouth,2011-2012,7656569,79.45,111.15,Food Services
Radford,2011-2012,663639,40.14,56.16,Food Services
Richmond,2011-2012,11758559,57.01,79.76,Food Services
Roanoke,2011-2012,6146740,63.23,88.46,Food Services
Salem,2011-2012,1688712,67.63,94.61,Food Services
Staunton,2011-2012,1172538,48.41,67.72,Food Services
Suffolk,2011-2012,6655954,77.67,108.66,Food Services
Virginia Beach,2011-2012,26480280,60.01,83.96,Food Services
Waynesboro,2011-2012,1298684,61.55,86.11,Food Services
Williamsburg,2011-2012,322773,22.64,31.67,Food Services
Winchester,2011-2012,1850347,70.71,98.92,Food Services
Accomack,2011-2012,2453947,73.61,94.96,Food Services
Albemarle,2011-2012,4678275,46.42,59.88,Food Services
Alleghany,2011-2012,1399035,86.47,111.54,Food Services
Amelia,2011-2012,676324,52.67,67.94,Food Services
Amherst,2011-2012,2215582,68.18,87.95,Food Services
Appomattox,2011-2012,981594,65.35,84.30,Food Services
Arlington,2011-2012,21051815,98.20,126.68,Food Services
Augusta,2011-2012,4766414,64.59,83.33,Food Services
Bath,2011-2012,541577,112.90,145.64,Food Services
Bedford,2011-2012,4329470,62.40,80.50,Food Services
Bland,2011-2012,458786,67.99,87.71,Food Services
Botetourt,2011-2012,2093943,62.69,80.88,Food Services
Brunswick,2011-2012,1233844,70.91,91.48,Food Services
Buchanan,2011-2012,2114642,88.09,113.64,Food Services
Buckingham,2011-2012,1048752,61.18,78.92,Food Services
Campbell,2011-2012,3686781,67.33,86.85,Food Services
