PrinceEdward,2010-2011,1751033,74.93,106.92
PrinceGeorge,2010-2011,2780149,77.82,111.04
PrinceWilliam,2010-2011,31928000,79.42,113.32
Pulaski,2010-2011,2943778,84.42,120.45
Rappahannock,2010-2011,780654,105.88,151.08
Richmond,2010-2011,671745,72.59,103.57
Roanoke,2010-2011,4507944,48.80,69.63
Rockbridge,2010-2011,1267641,56.83,81.08
Rockingham,2010-2011,4483046,58.74,83.82
Russell,2010-2011,253053,8.76,12.50
Scott,2010-2011,1476382,63.70,90.89
Shenandoah,2010-2011,2166888,51.60,73.63
Smyth,2010-2011,1558284,48.38,69.03
Southampton,2010-2011,1497493,80.64,115.06
Spotsylvania,2010-2011,9033487,73.80,105.31
Stafford,2010-2011,9694179,75.17,107.26
Surry,2010-2011,835533,118.38,168.91
Sussex,2010-2011,3193215,264.19,376.95
Tazewell,2010-2011,1827576,40.54,57.85
Warren,2010-2011,1622432,43.18,61.61
Washington,2010-2011,2648585,48.26,68.87
Westmoreland,2010-2011,1094356,62.70,89.46
Wise,2010-2011,1872972,45.18,64.47
Wythe,2010-2011,921585,31.52,44.98
York,2010-2011,6572553,100.40,143.26
Alexandria,2009-2010,18788382,132.56,162.97
Bedford,2009-2010,604893,99.43,122.24
Bristol,2009-2010,1234030,69.35,85.26
BuenaVista,2009-2010,427838,65.29,80.27
Charlottesville,2009-2010,4338078,107.60,132.28
Chesapeake,2009-2010,15728048,71.50,87.91
ColonialHeights,2009-2010,1567026,88.84,109.23
Covington,2009-2010,497653,83.54,102.71
Danville,2009-2010,6079235,134.40,165.24
Emporia,2009-2010,442148,75.44,92.75
Fairfax,2009-2010,2008150,81.30,99.95
FallsChurch,2009-2010,3181210,271.64,333.96
Franklin,2009-2010,867613,103.75,127.56
Fredericksburg,2009-2010,3258385,142.28,174.92
Galax,2009-2010,605403,89.06,109.49
Hampton,2009-2010,10058695,69.49,85.43
Harrisonburg,2009-2010,2810762,59.94,73.69
Hopewell,2009-2010,1911528,81.95,100.75
Lexington,2009-2010,384254,52.77,64.87
Lynchburg,2009-2010,4696245,64.89,79.78
Manassas,2009-2010,4262921,117.72,144.72
ManassasPark,2009-2010,1849232,131.84,162.09
Martinsville,2009-2010,5218774,351.64,432.31
NewportNews,2009-2010,19471985,106.64,131.11
Norfolk,2009-2010,13204771,55.54,68.28
Norton,2009-2010,652394,160.93,197.85
Petersburg,2009-2010,3293815,107.95,132.71
Poquoson,2009-2010,1190385,100.19,123.18
Portsmouth,2009-2010,8844786,90.14,110.82
Radford,2009-2010,973406,64.29,79.03
Richmond,2009-2010,14347564,72.43,89.04
Roanoke,2009-2010,11458820,122.81,150.99
Salem,2009-2010,2372517,94.29,115.92
Staunton,2009-2010,1910804,81.40,100.08
Suffolk,2009-2010,5333012,64.25,78.99
VirginiaBeach,2009-2010,20131072,46.34,56.97
Waynesboro,2009-2010,1911177,92.27,113.44
Williamsburg,2009-2010,496492,36.58,44.98
Winchester,2009-2010,2013579,76.32,93.83
Accomack,2009-2010,2162858,54.65,76.53
Albemarle,2009-2010,9274082,97.37,136.36
Alleghany,2009-2010,1579743,93.56,131.02
Amelia,2009-2010,1093785,83.19,116.50
Amherst,2009-2010,2075404,63.20,88.51
Appomattox,2009-2010,1093729,74.66,104.56
Arlington,2009-2010,19448344,91.72,128.45
Augusta,2009-2010,3569487,49.50,69.32
Bath,2009-2010,380849,80.26,112.39
Bedford,2009-2010,3105261,46.45,65.04
Bland,2009-2010,509676,71.57,100.23
Botetourt,2009-2010,1891625,56.81,79.55
Brunswick,2009-2010,718476,38.83,54.37
Buchanan,2009-2010,1741568,70.82,99.18
Buckingham,2009-2010,1067141,63.47,88.88
Campbell,2009-2010,3292367,61.84,86.61
Caroline,2009-2010,1137023,40.26,56.37
Carroll,2009-2010,1534078,50.63,70.90
CharlesCity,2009-2010,832086,119.00,166.65
Charlotte,2009-2010,840917,66.36,92.93
Chesterfield,2009-2010,20644576,67.12,93.99
Clarke,2009-2010,1282211,88.60,124.08
Craig,2009-2010,442991,85.02,119.06
Culpeper,2009-2010,3021850,63.04,88.28
Cumberland,2009-2010,1129821,113.04,158.30
Dickenson,2009-2010,1671182,101.41,142.02
Dinwiddie,2009-2010,1725765,63.43,88.82
Essex,2009-2010,1223397,111.19,155.71
Fairfax,2009-2010,75423664,72.77,101.91
Fauquier,2009-2010,4445640,65.66,91.96
Floyd,2009-2010,827369,53.66,75.15
Fluvanna,2009-2010,1337038,50.17,70.25
Franklin,2009-2010,2373770,44.41,62.19
Frederick,2009-2010,5244038,69.60,97.47
Giles,2009-2010,909089,54.61,76.47
